month,flat_type,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
1990-01,EXECUTIVE,182000.0,114000.0,238000.0,160000.0,197000.0,1255.8514016148054,760.0,1598.639455782313,1073.8255033557048,1317.3824509440947
1990-02,EXECUTIVE,178000.0,114000.0,233000.0,160000.0,189500.0,1184.868822452715,775.5102040816327,1553.3333333333333,1073.8255033557048,1276.571031708018
1990-03,EXECUTIVE,183500.0,138000.0,230000.0,166250.0,202250.0,1249.2957746478874,920.0,1533.3333333333333,1143.2957304012566,1352.1643433602349
1990-04,EXECUTIVE,185000.0,127700.0,238000.0,160000.0,204000.0,1250.0,840.1315789473684,1586.6666666666667,1073.8255033557048,1380.281690140845
1990-05,EXECUTIVE,187200.0,160000.0,250000.0,170000.0,208800.0,1258.7412587412587,1012.5786163522013,1677.8523489932886,1148.6486486486488,1358.1560283687943
1990-06,EXECUTIVE,180000.0,160000.0,233000.0,175000.0,206000.0,1232.876712328767,1066.6666666666667,1595.890410958904,1153.3333333333333,1384.6153846153845
1990-07,EXECUTIVE,180000.0,114000.0,260000.0,160000.0,199000.0,1224.4897959183672,754.9668874172186,1773.972602739726,1076.1110103391984,1351.553026769891
1990-08,EXECUTIVE,193000.0,127700.0,267000.0,162500.0,212500.0,1295.3020134228188,868.7074829931972,1880.281690140845,1126.8164459653822,1432.054794520548
1990-09,EXECUTIVE,190000.0,140000.0,235000.0,173750.0,200000.0,1261.5800865800866,939.5973154362416,1535.9477124183006,1173.9864864864867,1363.5135135135133
1990-10,EXECUTIVE,186500.0,114000.0,236000.0,162500.0,202500.0,1259.228187919463,760.0,1605.4421768707482,1133.6879432624114,1334.52935694315
1990-11,EXECUTIVE,186250.0,150000.0,246000.0,170550.0,205500.0,1245.9161147902869,1025.4777070063694,1684.9315068493152,1150.1780578003013,1400.2941987680426
1990-12,EXECUTIVE,192500.0,137000.0,245000.0,171250.0,204750.0,1289.3045837498216,913.3333333333334,1737.5886524822695,1116.9652265542677,1398.2661174441996
1991-01,EXECUTIVE,185750.0,145000.0,240000.0,160000.0,205000.0,1263.7456293706293,961.5384615384615,1610.7382550335572,1083.5380835380836,1403.1914893617022
1991-02,EXECUTIVE,180000.0,140000.0,245000.0,160250.0,203950.0,1216.2162162162163,933.3333333333334,1666.6666666666667,1078.1690140845071,1374.0220483641535
1991-03,EXECUTIVE,180000.0,114000.0,264000.0,161000.0,200000.0,1209.4594594594594,808.5106382978723,1833.3333333333333,1118.881118881119,1333.3333333333333
1991-04,EXECUTIVE,178950.0,140000.0,226000.0,160000.0,202250.0,1200.6711409395973,933.3333333333334,1506.849315068493,1073.9502085978597,1368.0012871196102
1991-05,EXECUTIVE,180000.0,135000.0,256000.0,160000.0,205000.0,1210.9449875407322,912.1621621621622,1718.1208053691275,1082.7702702702702,1349.6062287453015
1991-06,EXECUTIVE,188500.0,130000.0,275000.0,170000.0,205750.0,1300.7591000548748,838.7096774193549,1883.5616438356165,1120.5974842767296,1391.4102564102564
1991-07,EXECUTIVE,198900.0,145600.0,255000.0,171110.0,218000.0,1332.6666666666665,970.6666666666666,1722.972972972973,1153.2333333333333,1440.1640072892128
1991-08,EXECUTIVE,198500.0,140000.0,279000.0,170000.0,210000.0,1323.3333333333333,933.3333333333334,1872.4832214765102,1148.6486486486488,1408.4507042253522
1991-09,EXECUTIVE,196500.0,145000.0,300000.0,160750.0,215375.0,1343.4154929577464,993.1506849315068,1840.4907975460123,1103.7598367822793,1457.4412591853397
1991-10,EXECUTIVE,191000.0,120000.0,288000.0,176000.0,218500.0,1300.6756756756756,845.0704225352113,1894.7368421052631,1181.0958904109589,1472.695298037764
1991-11,EXECUTIVE,200000.0,145000.0,293000.0,170000.0,222500.0,1351.3513513513512,993.1506849315068,1917.8082191780823,1144.7941229820426,1519.1035474592522
1991-12,EXECUTIVE,192500.0,115000.0,272000.0,161000.0,219250.0,1245.785270629991,787.6712328767123,1825.503355704698,1101.894680661804,1508.8028169014085
1992-01,EXECUTIVE,195750.0,140000.0,275000.0,175950.0,210000.0,1297.2652148107566,933.3333333333334,1883.5616438356165,1198.972602739726,1432.394366197183
1992-02,EXECUTIVE,200000.0,145180.0,270000.0,180000.0,220500.0,1398.6013986013986,994.3835616438356,1824.3243243243244,1200.0,1506.8030359126249
